-0.48340,-0.17200,-0.48340,-0.17200,0.25000,0.08000, , , , ,
3.94789,2.22145,0.64453,0.38672,1.92075,1.93488,2.08777,2.10313,0.00,0.00,3.94789,4.22145,25.28016
3.94682,2.23688,0.14583,0.91682,2.04635,2.12443,2.05727,2.14091,0.00,0.00,3.94789,4.22145,25.28028
3.94682,2.23688,0.19094,0.32957,2.00871,2.11680,2.00893,2.10974,0.00,0.00,3.94682,4.23688,25.27909
3.93845,2.18340,-0.85949,-4.01775,1.79732,1.36921,1.77893,1.32960,0.00,0.00,3.93845,4.18340,25.26611
3.83929,2.05029,-5.54568,-6.14238,1.16994,0.79080,1.11539,0.74050,0.00,0.00,3.89437,4.10772,25.25431
3.77144,2.08082,-5.54307,0.94505,1.07759,2.14615,1.04571,2.16914,0.00,0.00,3.77144,4.08082,25.26948
3.62924,2.05807,-6.81654,-1.55708,0.58504,1.71665,0.59267,1.69573,0.00,0.00,3.62924,4.05807,25.25982
3.51827,1.99792,-4.47846,-3.85040,0.90813,1.29362,0.94177,1.26968,0.00,0.00,3.51827,3.99792,25.25699
3.44785,1.85809,-3.98307,-8.69944,1.03431,0.60120,1.04528,0.54099,0.00,0.00,3.48482,3.94507,25.25277
3.34123,1.69693,-4.86026,-8.14378,0.72654,0.36569,0.72114,0.37010,0.00,0.00,3.34123,3.69693,25.24998
3.24695,1.51566,-5.26866,-10.16701,0.67206,-0.01703,0.66333,-0.04925,0.00,0.00,3.24695,3.51566,25.24916
3.15063,1.32350,-4.23684,-8.98829,0.70799,-0.00691,0.71112,-0.00603,0.00,0.00,3.15063,3.32350,25.24940
3.06558,1.14038,-5.10354,-11.42189,0.71769,-0.16402,0.71203,-0.18042,0.00,0.00,3.06558,3.14038,25.24953
2.91849,0.79101,-4.32206,-12.56981,0.66182,-0.79170,0.67070,-0.81264,0.00,0.00,2.91849,2.79101,25.25171
2.85676,0.55671,-2.82840,-11.78234,0.76035,-0.70304,0.76892,-0.69533,0.00,0.00,2.88100,2.67801,25.25158
2.80210,0.34974,-2.57741,-10.14639,0.77006,-0.79864,0.75708,-0.79901,0.00,0.00,2.82532,2.44671,25.25210
2.75325,0.14731,-2.46871,-10.37462,0.91208,-0.73572,0.91001,-0.74617,0.00,0.00,2.75325,2.14731,25.25276
2.74020,-0.03206,-0.66088,-8.92357,1.07577,-0.73399,1.09000,-0.73384,0.00,0.00,2.73948,2.04902,25.25406
2.72958,-0.20182,-1.08005,-8.62071,1.32005,-0.74906,1.32798,-0.76615,0.00,0.00,2.73848,1.87717,25.25644
2.71017,-0.34475,-0.93778,-7.28231,1.14880,-0.45126,1.15034,-0.45221,0.00,0.00,2.71017,1.65525,25.25332
2.69414,-0.45391,-0.87726,-5.45798,1.24055,-0.29837,1.24853,-0.28507,0.00,0.00,2.70588,1.59474,25.25376
2.66350,-0.53829,-2.29677,-4.80620,0.95851,-0.07148,0.94303,-0.06246,0.00,0.00,2.68474,1.50743,25.25089
2.62440,-0.59458,-1.84764,-2.93407,0.94490,0.16964,0.95093,0.17467,0.00,0.00,2.62440,1.40542,25.25105
2.57903,-0.61376,-2.52298,-0.79516,0.92772,0.39914,0.92622,0.41910,0.00,0.00,2.60058,1.39121,25.25142
2.51544,-0.60361,-3.16400,1.16780,0.69552,0.81545,0.68743,0.83325,0.00,0.00,2.51544,1.39639,25.25193
2.45620,-0.57481,-2.86283,1.53904,0.69121,0.94746,0.69966,0.95338,0.00,0.00,2.45620,1.42519,25.25281
2.39843,-0.56104,-3.78910,0.87407,0.77646,0.84040,0.78388,0.83109,0.00,0.00,2.43688,1.42965,25.25245
2.30838,-0.53393,-4.31565,0.82812,0.37768,0.86822,0.37403,0.85907,0.00,0.00,2.30838,1.46607,25.25083
2.22547,-0.51882,-4.55969,1.68111,0.30481,0.98294,0.29376,1.00498,0.00,0.00,2.22547,1.48118,25.25167
2.11733,-0.50299,-6.11020,0.68678,0.03433,0.85128,0.01081,0.83984,0.00,0.00,2.11733,1.49701,25.25017
2.02108,-0.48015,-5.14922,0.58643,0.13676,1.00070,0.14444,1.00900,0.00,0.00,2.02108,1.51985,25.25145
1.92387,-0.48218,-4.28466,-1.26536,0.16626,0.76863,0.17593,0.76607,0.00,0.00,1.92387,1.51782,25.24983
1.80779,-0.52017,-3.84867,-1.28371,0.20962,0.49155,0.21230,0.49453,0.00,0.00,1.80779,1.47983,25.24857
1.71952,-0.59035,-4.53010,-3.73306,0.01995,0.29236,0.00346,0.27504,0.00,0.00,1.76002,1.45071,25.24775
1.67288,-0.63531,-1.96098,-2.17666,0.37774,0.15917,0.40468,0.17187,0.00,0.00,1.69322,1.38534,25.24820
1.62398,-0.68974,-2.43594,-2.84154,0.37155,0.15198,0.36610,0.14463,0.00,0.00,1.62398,1.31026,25.24805
1.59076,-0.74273,-1.59381,-2.67181,0.35564,0.10742,0.35426,0.10354,0.00,0.00,1.60140,1.28013,25.24798
1.58414,-0.81233,-0.16287,-3.53307,0.70358,0.01120,0.71979,-0.00156,0.00,0.00,1.58750,1.22247,25.24945
1.58339,-0.87831,-0.35169,-3.73443,0.72022,-0.07188,0.71854,-0.07522,0.00,0.00,1.58675,1.15650,25.24947
1.61251,-0.92608,1.47437,-2.26318,1.02195,0.12362,1.03304,0.12982,0.00,0.00,1.61251,1.07392,25.25163
1.62604,-0.97516,1.36157,-2.86331,0.87837,0.14231,0.86588,0.14394,0.00,0.00,1.60784,1.05470,25.25042
1.68371,-0.98916,3.23787,-0.45732,1.35411,0.34960,1.36556,0.36729,0.00,0.00,1.68371,1.01084,25.25514
1.72825,-0.99473,1.52092,-0.12899,1.11624,0.45983,1.09861,0.46358,0.00,0.00,1.72825,1.00527,25.25291
1.77267,-1.00041,2.18722,-0.50142,1.21073,0.38813,1.21895,0.38189,0.00,0.00,1.74748,1.00061,25.25372
1.81567,-0.99065,2.24023,0.85351,1.34881,0.60514,1.35833,0.62325,0.00,0.00,1.81567,1.00935,25.25601
1.86578,-0.95193,2.21708,2.97558,1.29010,0.98734,1.29304,1.01777,0.00,0.00,1.86578,1.04807,25.25777
1.91561,-0.87243,1.67678,2.76759,1.25582,1.01810,1.25284,1.02077,0.00,0.00,1.89912,1.10108,25.25741
1.97169,-0.83007,2.95000,2.33327,1.34968,0.81964,1.36095,0.80237,0.00,0.00,1.93962,1.14214,25.25699
2.00388,-0.80227,1.78463,1.78264,1.27497,0.87344,1.25646,0.86265,0.00,0.00,1.97999,1.18318,25.25633
2.01088,-0.77344,0.46189,1.36002,1.06340,0.82377,1.05677,0.82648,0.00,0.00,2.01088,1.22656,25.25434
2.00099,-0.73033,-0.79880,2.31439,0.99433,1.00559,0.98832,1.02140,0.00,0.00,2.00593,1.24812,25.25517
1.96724,-0.70190,-1.62694,1.44110,0.67762,0.88170,0.67399,0.87701,0.00,0.00,1.96724,1.29810,25.25214
1.92009,-0.66507,-1.37328,0.42818,0.57838,0.82999,0.57130,0.80960,0.00,0.00,1.92970,1.33260,25.25122
1.89256,-0.67365,-1.35888,-0.62141,0.68388,0.53924,0.68256,0.53418,0.00,0.00,1.89256,1.32635,25.25034
1.86764,-0.71339,-0.95238,-1.61889,0.64393,0.29050,0.64045,0.26887,0.00,0.00,1.87595,1.29985,25.24931
1.83908,-0.74717,-1.90175,-1.74971,0.67174,0.31894,0.66440,0.31530,0.00,0.00,1.85933,1.27336,25.24954
1.79020,-0.80184,-2.71749,-3.20020,0.43700,0.08807,0.42571,0.06914,0.00,0.00,1.81288,1.22855,25.24817
1.74734,-0.85237,-1.82617,-2.62212,0.51316,0.10769,0.52353,0.10524,0.00,0.00,1.74734,1.14763,25.24856
1.70216,-0.91264,-1.95981,-3.32703,0.48078,-0.04190,0.48573,-0.04661,0.00,0.00,1.70216,1.08736,25.24837
1.68114,-0.99913,-0.08448,-2.67333,0.67274,-0.03646,0.68944,-0.03599,0.00,0.00,1.68218,1.02606,25.24929
1.68038,-1.06522,-0.12234,-3.40554,0.70123,0.00017,0.69281,-0.00263,0.00,0.00,1.67414,0.97204,25.24931
1.68662,-1.10236,0.39191,-1.67654,0.89057,0.11499,0.89082,0.12646,0.00,0.00,1.68532,0.91322,25.25057
1.67598,-1.12522,-0.15912,-0.75763,0.78057,0.27860,0.78323,0.29250,0.00,0.00,1.67598,0.87478,25.25014
1.68690,-1.14313,0.90036,-1.05012,0.86142,0.27022,0.86845,0.26949,0.00,0.00,1.67365,0.86517,25.25064
1.68690,-1.14313,0.04794,-0.07500,0.81833,0.38970,0.81705,0.39477,0.00,0.00,1.68690,0.85687,25.25062
1.69651,-1.14547,0.46019,-0.11342,0.90353,0.39556,0.90018,0.39347,0.00,0.00,1.69651,0.85453,25.25116
1.70118,-1.12625,-0.01637,0.67307,0.82980,0.53698,0.82124,0.53801,0.00,0.00,1.70118,0.87375,25.25116
1.70118,-1.12625,0.11351,0.89549,0.87440,0.50308,0.87828,0.50013,0.00,0.00,1.70118,0.87375,25.25138
1.69363,-1.07353,0.12316,2.18734,0.69083,0.76746,0.67851,0.78227,0.00,0.00,1.68896,0.90725,25.25157
1.69103,-1.04236,-0.09371,1.56298,0.80998,0.73461,0.80449,0.73155,0.00,0.00,1.69103,0.95764,25.25199
1.68466,-1.00534,-1.01889,1.76007,0.76287,0.79803,0.75878,0.80354,0.00,0.00,1.69194,0.98271,25.25214
1.67479,-0.96223,-0.61453,2.06050,0.72779,0.84529,0.73486,0.85068,0.00,0.00,1.67479,1.03777,25.25230
1.66387,-0.94431,-1.00823,0.91461,0.64422,0.67620,0.63299,0.66751,0.00,0.00,1.66387,1.05569,25.25070
1.63841,-0.90250,-1.00577,1.69789,0.57171,0.90623,0.56540,0.92623,0.00,0.00,1.64933,1.07958,25.25197
1.62283,-0.90380,-0.88272,0.25420,0.62529,0.58468,0.63020,0.57569,0.00,0.00,1.62283,1.09620,25.25025
1.59763,-0.90276,-0.52125,0.46405,0.67698,0.60493,0.68451,0.61010,0.00,0.00,1.59763,1.09724,25.25068
1.59399,-0.89679,-0.53054,0.65746,0.68083,0.64080,0.68138,0.64624,0.00,0.00,1.59399,1.10321,25.25084
1.59036,-0.89082,-0.44876,-0.04092,0.66554,0.58919,0.66421,0.58470,0.00,0.00,1.59036,1.10918,25.25046
1.59036,-0.89082,0.66534,-0.55651,0.81378,0.46022,0.82436,0.45404,0.00,0.00,1.58438,1.10555,25.25086
1.57607,-0.90770,-0.04018,-0.76849,0.66919,0.43928,0.67071,0.45072,0.00,0.00,1.57607,1.09230,25.24997
1.58090,-0.92926,-0.07572,-0.51535,0.68781,0.35829,0.68046,0.35647,0.00,0.00,1.58090,1.07074,25.24973
1.58090,-0.92926,-0.10609,-0.30189,0.75744,0.46855,0.75692,0.47104,0.00,0.00,1.58090,1.07074,25.25051
1.58583,-0.95082,0.67903,-1.62078,0.88048,0.24338,0.88363,0.22835,0.00,0.00,1.58583,1.04918,25.25066
1.58480,-0.97601,0.39476,-0.88275,0.82679,0.32936,0.83464,0.34309,0.00,0.00,1.58480,1.02399,25.25059
1.59713,-1.00951,0.26296,-1.93098,0.81980,0.14961,0.81733,0.14664,0.00,0.00,1.59713,0.99049,25.25011
1.62129,-1.03574,0.53679,0.11704,0.98906,0.29198,1.00378,0.30436,0.00,0.00,1.62129,0.96426,25.25169
1.64285,-1.03080,1.49778,0.11053,0.94083,0.48162,0.94785,0.47928,0.00,0.00,1.62726,0.96790,25.25179
1.68727,-1.03651,2.12453,0.26233,1.16485,0.48714,1.17336,0.48702,0.00,0.00,1.66804,0.96816,25.25365
1.72545,-1.00520,2.21655,1.32689,1.21335,0.70655,1.21968,0.70874,0.00,0.00,1.72545,0.99480,25.25507
1.74934,-0.99065,1.06711,0.91701,1.05347,0.59578,1.03956,0.58614,0.00,0.00,1.74103,0.99610,25.25292
