Orientation Sensor Test

1124,-14.0962
1125,-14.0962
1126,-14.0892
1127,-14.0752
1128,-14.0473
1129,-14.0333
1130,-13.9771
1131,-13.9701
1132,-13.9282
1133,-13.9003
1134,-13.8653
1135,-13.8583
1136,-13.8161
1137,-13.7812
1138,-13.7323
1139,-13.6691
1140,-13.6481
1141,-13.6132
1142,-13.5713
1143,-13.5151
1144,-13.4801
1145,-13.4382
1146,-13.3963
1147,-13.3823
1148,-13.3191
1149,-13.2912
1150,-13.2562
1151,-13.2000
1152,-13.1651
1153,-13.1441
1154,-13.0812
1155,-13.0603
1156,-13.0250
1157,-13.0041
1158,-12.9831
1159,-12.9412
1160,-12.9272
1161,-12.8853
1162,-12.8640
1163,-12.8221
1164,-12.7871
1165,-12.7522
1166,-12.7242
1167,-12.7033
1168,-12.6541
1169,-12.6331
1170,-12.5982
1171,-12.5562
1172,-12.5213
1173,-12.5003
1174,-12.4372
1175,-12.4302
1176,-12.3812
1177,-12.3463
1178,-12.3113
1179,-12.2762
1180,-12.2342
1181,-12.1503
1182,-12.0802
1183,-12.0102
1184,-11.9333
1185,-11.8774
1186,-11.8352
1187,-11.7933
1188,-11.7513
1189,-11.7164
1190,-11.6744
1191,-11.6325
1192,-11.6043
1193,-11.5623
1194,-11.5064
1195,-11.4715
1196,-11.4645
1197,-11.4085
1198,-11.3876
1199,-11.3454
1200,-11.3175
1201,-11.2825
1202,-11.2615
1203,-11.1916
1204,-11.1287
1205,-11.0797
1206,-11.0096
1207,-10.9536
1208,-10.9117
1209,-10.8767
1210,-10.8488
1211,-10.8138
1212,-10.7718
1213,-10.7437
1214,-10.6668
1215,-10.5969
1216,-10.5479
1217,-10.4849
1218,-10.4290
1219,-10.3869
1220,-10.3380
1221,-10.3030
1222,-10.2610
1223,-10.2191
1224,-10.2051
1225,-10.1631
1226,-10.1282
1227,-10.1282
1228,-10.0862
1229,-10.0582
1230,-10.0093
1231,-9.9813
1232,-9.9253
1233,-9.8833
1234,-9.8133
1235,-9.7504
1236,-9.6734
1237,-9.6175
1238,-9.5335
1239,-9.4636
1240,-9.3937
1241,-9.3657
1242,-9.2887
1243,-9.2748
1244,-9.2327
1245,-9.2257
1246,-9.1768
1247,-9.1348
1248,-9.0859
1249,-9.0439
1250,-9.0299
1251,-8.9949
1252,-8.9810
1253,-8.9320
1254,-8.8341
1255,-8.7851
1256,-8.7291
1257,-8.6871
1258,-8.6242
1259,-8.5962
1260,-8.5613
1261,-8.5053
1262,-8.4703
1263,-8.4354
1264,-8.4144
1265,-8.3444
1266,-8.2885
1267,-8.2325
1268,-8.1556
1269,-8.0926
1270,-8.0296
1271,-7.9737
1272,-7.9107
1273,-7.8688
1274,-7.8338
1275,-7.7848
1276,-7.7639
1277,-7.7359
1278,-7.6939
1279,-7.6590
1280,-7.6240
1281,-7.6030
1282,-7.5750
1283,-7.5401
1284,-7.5120
1285,-7.4771
1286,-7.4421
1287,-7.4001
1288,-7.3652
1289,-7.3372
1290,-7.3232
1291,-7.2952
1292,-7.2603
1293,-7.2183
1294,-7.2043
1295,-7.1553
1296,-7.1274
1297,-7.0924
1298,-7.0714
1299,-7.0364
1300,-7.0225
1301,-6.9875
1302,-6.9735
1303,-6.9245
1304,-6.8826
1305,-6.8545
1306,-6.8265
1307,-6.8126
1308,-6.7286
1309,-6.6447
1310,-6.5817
1311,-6.5188
1312,-6.4628
1313,-6.3998
1314,-6.3298
1315,-6.2949
1316,-6.2249
1317,-6.1760
1318,-6.1340
1319,-6.1200
1320,-6.0851
1321,-6.0711
1322,-6.0220
1323,-5.9660
1324,-5.9451
1325,-5.8891
1326,-5.8821
1327,-5.8402
1328,-5.8052
1329,-5.7563
1330,-5.7212
1331,-5.7072
1332,-5.6233
1333,-5.5743
1334,-5.5044
1335,-5.4624
1336,-5.4133
1337,-5.3713
1338,-5.3364
1339,-5.2804
1340,-5.2385
1341,-5.1824
1342,-5.1474
1343,-5.1054
1344,-5.0705
1345,-5.0355
1346,-5.0144
1347,-4.9866
1348,-4.9516
1349,-4.9164
1350,-4.8815
1351,-4.8395
1352,-4.8256
1353,-4.7836
1354,-4.7487
1355,-4.7135
1356,-4.6925
1357,-4.6436
1358,-4.6226
1359,-4.5807
1360,-4.5527
1361,-4.5178
1362,-4.5035
1363,-4.4686
1364,-4.4476
1365,-4.4057
1366,-4.3917
1367,-4.3498
1368,-4.3288
1369,-4.2796
1370,-4.2586
1371,-4.2167
1372,-4.1957
1373,-4.1538
1374,-4.1116
1375,-4.0697
1376,-4.0557
1377,-3.9718
1378,-3.9296
1379,-3.8457
1380,-3.7619
1381,-3.7266
1382,-3.6637
1383,-3.6218
1384,-3.5939
1385,-3.5447
1386,-3.5307
1387,-3.4887
1388,-3.4468
1389,-3.4046
1390,-3.3766
1391,-3.3347
1392,-3.2858
1393,-3.2086
1394,-3.1527
1395,-3.1035
1396,-3.0686
1397,-3.0476
1398,-3.0127
1399,-2.9987
1400,-2.9847
1401,-2.9495
1402,-2.9145
1403,-2.8796
1404,-2.8237
1405,-2.8094
1406,-2.7535
1407,-2.7326
1408,-2.7186
1409,-2.6837
1410,-2.6344
1411,-2.5995
1412,-2.5363
1413,-2.4804
1414,-2.4036
1415,-2.3543
1416,-2.2914
1417,-2.2282
1418,-2.1654
1419,-2.1091
1420,-2.0532
1421,-2.0183
1422,-1.9411
1423,-1.8922
1424,-1.8290
1425,-1.7801
1426,-1.7518
1427,-1.7029
1428,-1.6889
1429,-1.6540
1430,-1.6466
1431,-1.5977
1432,-1.5698
1433,-1.5628
1434,-1.5489
1435,-1.4996
1436,-1.4926
1437,-1.4717
1438,-1.4507
1439,-1.4228
1440,-1.4084
1441,-1.3805
1442,-1.3526
1443,-1.3176
1444,-1.3107
1445,-1.2893
1446,-1.2683
1447,-1.2544
1448,-1.1772
1449,-1.1353
1450,-1.0441
1451,-0.9883
1452,-0.9250
1453,-0.9041
1454,-0.8901
1455,-0.8692
1456,-0.8408
1457,-0.8268
1458,-0.7989
1459,-0.7640
1460,-0.6938
1461,-0.6235
1462,-0.5607
1463,-0.4765
1464,-0.4486
1465,-0.4062
1466,-0.3430
1467,-0.2662
1468,-0.2308
1469,-0.2099
1470,-0.1750
1471,-0.1396
1472,-0.1117
1473,-0.0629
1474,-0.0484
1475,-0.0066
1476,0.0143
1477,0.0353
1478,0.0706
1479,0.0846
1480,0.1479
1481,0.1967
1482,0.2530
1483,0.3233
1484,0.3582
1485,0.4000
1486,0.4354
1487,0.4703
1488,0.4982
1489,0.5615
1490,0.6178
1491,0.6596
1492,0.7369
1493,0.7648
1494,0.8072
1495,0.8281
1496,0.8705
1497,0.9123
1498,0.9477
1499,0.9686
1500,1.0035
1501,1.0459
1502,1.0738
1503,1.1016
1504,1.1371
1505,1.1649
1506,1.1859
1507,1.2213
1508,1.2422
1509,1.2492
1510,1.2846
1511,1.2985
1512,1.3264
1513,1.3619
1514,1.3758
1515,1.3967
1516,1.4315
1517,1.5158
1518,1.5442
1519,1.5721
1520,1.6215
1521,1.6842
1522,1.7196
1523,1.7760
1524,1.8178
1525,1.8462
1526,1.8950
1527,1.9305
1528,1.9514
1529,1.9862
1530,1.9932
1531,2.0425
1532,2.0704
1533,2.1267
1534,2.1622
1535,2.2179
1536,2.2395
1537,2.2673
1538,2.3021
1539,2.3306
1540,2.3515
1541,2.3794
1542,2.4009
1543,2.4218
1544,2.4712
1545,2.5130
1546,2.5199
1547,2.5972
1548,2.6327
1549,2.6890
1550,2.7447
1551,2.7733
1552,2.8226
1553,2.8366
1554,2.8783
1555,2.9138
1556,2.9417
1557,2.9702
1558,2.9841
1559,3.0405
1560,3.0683
1561,3.0822
1562,3.1247
1563,3.1664
1564,3.2019
1565,3.2722
1566,3.3077
1567,3.3355
1568,3.3495
1569,3.3703
1570,3.3850
1571,3.4128
1572,3.4406
1573,3.4831
1574,3.5395
1575,3.5673
1576,3.5958
1577,3.6376
1578,3.6800
1579,3.7225
1580,3.7781
1581,3.8067
1582,3.8491
1583,3.8769
1584,3.9264
1585,3.9403
1586,3.9681
1587,3.9897
1588,4.0175
1589,4.0461
1590,4.0739
1591,4.1303
1592,4.1936
1593,4.2283
1594,4.2778
1595,4.3133
1596,4.3411
1597,4.3766
1598,4.3975
1599,4.4183
1600,4.4400
1601,4.4747
1602,4.4894
1603,4.5102
1604,4.5597
1605,4.6083
1606,4.6724
1607,4.7280
1608,4.7774
1609,4.8269
1610,4.8477
1611,4.8624
1612,4.8972
1613,4.9258
1614,4.9327
1615,4.9674
1616,4.9752
1617,5.0385
1618,5.0802
1619,5.1227
1620,5.1860
1621,5.2355
1622,5.2632
1623,5.3127
1624,5.3482
1625,5.3829
1626,5.3977
1627,5.4254
1628,5.4393
1629,5.4679
1630,5.4888
1631,5.5104
1632,5.5382
1633,5.5521
1634,5.5946
1635,5.6649
1636,5.6935
1637,5.7429
1638,5.7993
1639,5.8409
1640,5.8973
1641,5.9398
1642,5.9615
1643,6.0248
1644,6.0526
1645,6.0881
1646,6.1020
1647,6.1020
1648,6.1229
1649,6.1445
1650,6.1584
1651,6.1792
1652,6.2148
1653,6.2573
1654,6.2998
1655,6.3345
1656,6.3770
1657,6.4473
1658,6.4690
1659,6.4967
1660,6.5323
1661,6.5531
1662,6.5600
1663,6.6025
1664,6.6520
1665,6.6945
1666,6.7578
1667,6.8003
1668,6.8280
1669,6.8567
1670,6.8636
1671,6.8992
1672,6.9131
1673,6.9348
1674,6.9556
1675,6.9912
1676,7.0406
1677,7.0684
1678,7.1178
1679,7.1534
1680,7.1880
1681,7.2167
1682,7.2375
1683,7.2662
1684,7.2939
1685,7.3087
1686,7.3364
1687,7.3512
1688,7.3789
1689,7.4492
1690,7.4640
1691,7.5134
1692,7.5559
1693,7.5906
1694,7.6192
1695,7.6262
1696,7.6469
1697,7.6687
1698,7.6756
1699,7.6964
1700,7.7112
1701,7.7607
1702,7.8171
1703,7.8665
1704,7.9090
1705,7.9367
1706,7.9792
1707,8.0148
1708,8.0505
1709,8.0643
1710,8.0851
1711,8.1138
1712,8.1345
1713,8.1919
1714,8.2334
1715,8.2759
1716,8.3185
1717,8.3541
1718,8.3818
1719,8.4035
1720,8.4243
1721,8.4530
1722,8.4807
1723,8.5094
1724,8.5588
1725,8.6439
1726,8.6864
1727,8.7359
1728,8.7784
1729,8.7991
1730,8.8209
1731,8.8347
1732,8.8417
1733,8.8635
1734,8.8773
1735,8.9049
1736,8.9267
1737,8.9831
1738,9.0256
1739,9.0682
1740,9.0899
1741,9.1107
1742,9.1314
1743,9.1463
1744,9.1740
1745,9.1958
1746,9.2165
1747,9.2729
1748,9.3016
1749,9.3441
1750,9.3866
1751,9.4223
1752,9.4648
1753,9.5004
1754,9.5350
1755,9.5568
1756,9.6062
1757,9.6488
1758,9.6844
1759,9.7121
1760,9.7339
1761,9.7764
1762,9.8327
1763,9.8614
1764,9.8822
1765,9.9247
1766,9.9534
1767,9.9741
1768,10.0029
1769,10.0454
1770,10.0741
1771,10.1087
1772,10.1443
1773,10.1799
1774,10.2087
1775,10.2156
1776,10.2512
1777,10.2719
1778,10.2857
1779,10.2857
1780,10.3145
1781,10.3214
1782,10.3432
1783,10.3857
1784,10.4133
1785,10.4421
1786,10.4846
1787,10.5272
1788,10.5559
1789,10.5835
1790,10.6122
1791,10.6341
1792,10.6766
1793,10.6904
1794,10.7192
1795,10.7617
1796,10.8042
1797,10.8606
1798,10.9031
1799,10.9319
1800,10.9456
1801,10.9744
1802,10.9882
1803,11.0169
1804,11.0595
1805,11.0871
1806,11.1020
1807,11.1377
1808,11.1652
1809,11.2078
1810,11.2365
1811,11.2584
1812,11.2928
1813,11.3078
1814,11.3285
1815,11.3503
1816,11.3710
1817,11.3998
1818,11.4067
1819,11.4217
1820,11.4423
1821,11.4849
1822,11.5205
1823,11.5493
1824,11.5849
1825,11.6125
1826,11.6274
1827,11.6412
1828,11.6700
1829,11.7125
1830,11.7482
1831,11.7757
1832,11.8182
1833,11.8827
1834,11.9114
1835,11.9471
1836,11.9827
1837,12.0103
1838,12.0390
1839,12.0459
1840,12.0884
1841,12.1103
1842,12.1103
1843,12.1391
1844,12.1666
1845,12.2023
1846,12.2380
1847,12.2736
1848,12.2955
1849,12.3311
1850,12.3518
1851,12.3874
1852,12.4093
1853,12.4369
1854,12.4656
1855,12.5081
1856,12.5232
1857,12.5438
1858,12.5795
1859,12.5863
1860,12.6001
1861,12.6220
1862,12.6220
1863,12.6289
1864,12.6577
1865,12.6796
1866,12.6864
1867,12.7002
1868,12.7221
1869,12.7427
1870,12.7496
1871,12.7715
1872,12.7934
1873,12.8209
1874,12.8566
1875,12.9279
1876,12.9773
1877,13.0211
1878,13.0567
1879,13.0924
1880,13.1349
1881,13.1775
1882,13.2131
1883,13.2269
1884,13.2337
1885,13.2694
1886,13.2844
1887,13.2844
1888,13.3338
1889,13.3695
1890,13.3983
1891,13.4614
1892,13.4970
1893,13.5327
1894,13.5615
1895,13.5903
1896,13.6122
1897,13.6397
1898,13.6616
1899,13.6685
1900,13.6973
1901,13.7261
1902,13.7686
1903,13.8043
1904,13.8330
1905,13.8605
1906,13.8756
1907,13.8756
1908,13.8961
1909,13.8961

