1160,15.28134
1161,15.28134
1162,15.22512
1163,15.19013
1164,15.19013
1165,15.14865
1166,15.12008
1167,15.05744
1168,15.02887
1169,15.01504
1170,14.97314
1171,14.95239
1172,14.92383
1173,14.88975
1174,14.87502
1175,14.84043
1176,14.82660
1177,14.78470
1178,14.75614
1179,14.73539
1180,14.70041
1181,14.67950
1182,14.63711
1183,14.60213
1184,14.58829
1185,14.54590
1186,14.53898
1187,14.52514
1188,14.48325
1189,14.46941
1190,14.45542
1191,14.44850
1192,14.41352
1193,14.37113
1194,14.36421
1195,14.33653
1196,14.28079
1197,14.27387
1198,14.25917
1199,14.21678
1200,14.18267
1201,14.16105
1202,14.14028
1203,14.11951
1204,14.10531
1205,14.09839
1206,14.07762
1207,14.07070
1208,14.05685
1209,14.02831
1210,14.00754
1211,13.96565
1212,13.91634
1213,13.89607
1214,13.84676
1215,13.81130
1216,13.79102
1217,13.77717
1218,13.76249
1219,13.74864
1220,13.74171
1221,13.72093
1222,13.62232
1223,13.53014
1224,13.46005
1225,13.37561
1226,13.29859
1227,13.26314
1228,13.24235
1229,13.18661
1230,13.15810
1231,13.14424
1232,13.11652
1233,13.10236
1234,13.08157
1235,13.01791
1236,12.91918
1237,12.85601
1238,12.75125
1239,12.63879
1240,12.56869
1241,12.51989
1242,12.49908
1243,12.48446
1244,12.45672
1245,12.41485
1246,12.39405
1247,12.39405
1248,12.37337
1249,12.35182
1250,12.35195
1251,12.30315
1252,12.26153
1253,12.21967
1254,12.16344
1255,12.13569
1256,12.10076
1257,12.05914
1258,12.02421
1259,11.96799
1260,11.95411
1261,11.92635
1262,11.92635
1263,11.89143
1264,11.87755
1265,11.82133
1266,11.80100
1267,11.77947
1268,11.75159
1269,11.73077
1270,11.71689
1271,11.68891
1272,11.66115
1273,11.63963
1274,11.60542
1275,11.60542
1276,11.57001
1277,11.55613
1278,11.52143
1279,11.48652
1280,11.47958
1281,11.45181
1282,11.39607
1283,11.29008
1284,11.18514
1285,11.09360
1286,11.02337
1287,10.93877
1288,10.84771
1289,10.79150
1290,10.75612
1291,10.71433
1292,10.66506
1293,10.63728
1294,10.58850
1295,10.53924
1296,10.50499
1297,10.47721
1298,10.44878
1299,10.42099
1300,10.42099
1301,10.39369
1302,10.35833
1303,10.32359
1304,10.28871
1305,10.27481
1306,10.23250
1307,10.19825
1308,10.18435
1309,10.12815
1310,10.10084
1311,10.07999
1312,10.07243
1313,10.02378
1314,10.00988
1315,9.99587
1316,9.99587
1317,9.88347
1318,9.77156
1319,9.69391
1320,9.64467
1321,9.53970
1322,9.51885
1323,9.50494
1324,9.46961
1325,9.46961
1326,9.41447
1327,9.41447
1328,9.36523
1329,9.33742
1330,9.31649
1331,9.26781
1332,9.26086
1333,9.21906
1334,9.18429
1335,9.14952
1336,9.10773
1337,9.05850
1338,8.96735
1339,8.86895
1340,8.77843
1341,8.69384
1342,8.63070
1343,8.58896
1344,8.58149
1345,8.56062
1346,8.56062
1347,8.51241
1348,8.48406
1349,8.45623
1350,8.44232
1351,8.39359
1352,8.37263
1353,8.33784
1354,8.31050
1355,8.29608
1356,8.19816
1357,8.13496
1358,8.06479
1359,7.99519
1360,7.93846
1361,7.90366
1362,7.86887
1363,7.84799
1364,7.81319
1365,7.79230
1366,7.76448
1367,7.70880
1368,7.67402
1369,7.59048
1370,7.55571
1371,7.52090
1372,7.46524
1373,7.43740
1374,7.39562
1375,7.38219
1376,7.34693
1377,7.31908
1378,7.28427
1379,7.26387
1380,7.25647
1381,7.21469
1382,7.21469
1383,7.18676
1384,7.18029
1385,7.13808
1386,7.11023
1387,7.08286
1388,7.07590
1389,7.03369
1390,6.93620
1391,6.81675
1392,6.73228
1393,6.59947
1394,6.52935
1395,6.48756
1396,6.48059
1397,6.45273
1398,6.41104
1399,6.38317
1400,6.35531
1401,6.31400
1402,6.30704
1403,6.27879
1404,6.26486
1405,6.22355
1406,6.19569
1407,6.15351
1408,6.12614
1409,6.10524
1410,6.07040
1411,5.95850
1412,5.83217
1413,5.72759
1414,5.66447
1415,5.56602
1416,5.46846
1417,5.42714
1418,5.39196
1419,5.39196
1420,5.35712
1421,5.32973
1422,5.30186
1423,5.30186
1424,5.25972
1425,5.25972
1426,5.22531
1427,5.19046
1428,5.17652
1429,5.16258
1430,5.12822
1431,5.12125
1432,5.08610
1433,4.99543
1434,4.90403
1435,4.82735
1436,4.73639
1437,4.65274
1438,4.58275
1439,4.54839
1440,4.50656
1441,4.45123
1442,4.43031
1443,4.40216
1444,4.40216
1445,4.37477
1446,4.36082
1447,4.35385
1448,4.34688
1449,4.33991
1450,4.33991
1451,4.29808
1452,4.29808
1453,4.28463
1454,4.27068
