-0.56340,-0.16700,-0.41340,-0.15700,0.01000,0.17000, , , , , 
-0.11082,2.07925,-3.11912,3.77623,-0.50386,1.89007,-0.60706,2.27719,0.00,0.00,-0.11082,4.07925,25.26872
-0.16711,2.11111,-2.31261,1.12508,-0.63863,1.97804,-0.66623,1.99606,0.00,0.00,-0.14665,4.09606,25.26439
-0.22280,2.12074,-3.62486,-0.93721,-0.49248,1.99920,-0.48723,2.02105,0.00,0.00,-0.18978,4.13267,25.26403
-0.31231,2.05880,-5.31234,-2.68761,-0.98615,1.32649,-1.04443,1.26414,0.00,0.00,-0.26186,4.08433,25.25770
-0.33617,1.99265,-0.62500,-5.56250,-0.42673,0.86602,-0.29692,0.78383,0.00,0.00,-0.33617,3.99265,25.25016
-0.41543,1.84423,-4.56250,-7.37500,-0.96409,0.43801,-0.99723,0.43118,0.00,0.00,-0.41543,3.84423,25.25199
-0.49436,1.75570,-4.84938,-7.52312,-1.09350,0.41712,-1.08930,0.37133,0.00,0.00,-0.49436,3.75570,25.25254
-0.61259,1.52588,-2.77125,-8.24313,-0.86368,0.19076,-0.80802,0.16340,0.00,0.00,-0.61259,3.52588,25.25007
-0.63192,1.37683,-0.06268,-8.06246,-0.69282,0.21518,-0.65782,0.22019,0.00,0.00,-0.62997,3.45226,25.24931
-0.64952,1.18376,1.31202,-8.68776,-0.86045,-0.32024,-0.95025,-0.41545,0.00,0.00,-0.66575,3.26722,25.25159
-0.59327,0.97338,3.31244,-11.68728,0.11932,-0.47683,0.19867,-0.55523,0.00,0.00,-0.62821,3.08719,25.24880
-0.55341,0.84640,1.62506,-5.00034,-0.02221,0.29373,-0.04045,0.39164,0.00,0.00,-0.55341,2.84640,25.24806
-0.45390,0.71924,5.68736,-9.12448,0.35622,0.50918,0.43373,0.55331,0.00,0.00,-0.51013,2.81026,25.24936
-0.34290,0.58140,6.37500,-5.12500,0.83039,0.18432,0.86999,0.25677,0.00,0.00,-0.34290,2.58140,25.25062
-0.24604,0.47538,4.75000,-6.37500,0.66664,0.07094,0.65460,0.02247,0.00,0.00,-0.24604,2.47538,25.24911
-0.11174,0.43622,6.88125,3.02562,1.06526,1.29364,1.10429,1.48113,0.00,0.00,-0.11174,2.43622,25.26044
0.00095,0.44942,5.06312,1.90250,0.89750,0.86258,0.86314,0.77429,0.00,0.00,0.00095,2.44942,25.25261
0.10864,0.52037,5.68812,-1.67813,1.02235,1.78374,1.04970,1.89392,0.00,0.00,0.10864,2.52037,25.26527
0.20945,0.49146,4.31625,-2.48625,0.87575,0.68961,0.84132,0.63945,0.00,0.00,0.20945,2.49146,25.25174
0.27890,0.49866,1.12506,2.81227,0.37860,1.39783,0.35076,1.47393,0.00,0.00,0.27890,2.49866,25.25627
