2.44819,-0.39022,-0.35521,2.16389,1.00968,0.11954,1.00840,0.12223,2.44819,-0.39022,25.25143
2.43913,-0.36028,-0.52086,2.58883,0.98640,0.18135,0.98242,0.19219,2.43913,-0.36028,25.25131
2.43913,-0.36028,-0.69349,2.92119,0.98640,0.18135,0.98242,0.19219,2.43913,-0.36028,25.25131
2.43121,-0.29060,-0.53995,3.72160,0.97434,0.35256,0.97720,0.37433,2.43121,-0.29060,25.25166
2.43192,-0.26104,-0.12505,3.38496,1.02364,0.34357,1.03308,0.34187,2.43192,-0.26104,25.25201
2.43284,-0.23150,-0.04172,3.22388,1.04088,0.33467,1.04462,0.33298,2.43284,-0.23150,25.25208
2.43395,-0.19196,-0.34433,3.97805,1.00933,0.43392,1.00515,0.45129,2.43395,-0.19196,25.25212
2.43505,-0.15242,-0.27781,3.87950,1.01260,0.45206,1.01460,0.45511,2.43505,-0.15242,25.25220
2.43108,-0.11769,-0.27981,3.46727,1.01140,0.42046,1.01235,0.41474,2.43108,-0.11769,25.25205
2.43191,-0.08803,-0.34912,3.29083,1.00361,0.40645,1.00332,0.40385,2.43191,-0.08803,25.25195
2.42258,-0.06798,-0.57495,2.52375,0.97324,0.32414,0.96845,0.30952,2.42258,-0.06798,25.25143
2.42341,-0.03833,-0.10496,2.66135,1.02265,0.33837,1.03210,0.34077,2.42341,-0.03833,25.25200
2.41944,-0.00359,-0.45770,2.68633,1.02265,0.33837,1.03210,0.34077,2.42341,-0.03833,25.25200
2.40023,0.01673,-1.28294,2.38876,0.98833,0.35610,0.98309,0.35911,2.41944,-0.00359,25.25167
2.39117,0.04646,-1.05497,2.67325,0.88868,0.37204,0.89073,0.37896,2.39117,0.04646,25.25106
2.38240,0.08608,-0.84220,3.74404,0.91076,0.51477,0.91656,0.53980,2.38240,0.08608,25.25180
2.37392,0.13578,-0.97864,4.55364,0.89539,0.64683,0.89560,0.66992,2.37392,0.13578,25.25225
2.37392,0.13578,-1.29598,3.52141,0.85686,0.54880,0.85178,0.53136,2.37392,0.13578,25.25132
2.34594,0.19593,-1.33891,3.44169,0.85686,0.54880,0.85178,0.53136,2.37392,0.13578,25.25132
2.33661,0.21598,-1.39699,2.58692,0.82273,0.45657,0.82152,0.44049,2.33661,0.21598,25.25079
2.32277,0.25100,-1.22941,2.89862,0.83480,0.49142,0.83841,0.49744,2.32277,0.25100,25.25110
2.31344,0.27105,-1.05654,2.63821,0.85293,0.47427,0.85746,0.47112,2.31344,0.27105,25.25113
2.31344,0.27105,-1.21005,2.52912,0.83812,0.45924,0.83673,0.45648,2.31344,0.27105,25.25094
2.27954,0.29675,-1.70620,1.01466,0.83812,0.45924,0.83673,0.45648,2.31344,0.27105,25.25094
2.26033,0.31708,-2.03104,1.42633,0.71201,0.32312,0.70286,0.32829,2.26033,0.31708,25.24977
2.24651,0.35190,-1.86974,3.09363,0.71713,0.53066,0.71973,0.56717,2.24651,0.35190,25.25068
2.23266,0.38692,-1.64279,3.64319,0.73873,0.63737,0.74490,0.65605,2.23266,0.38692,25.25123
2.20865,0.41234,-2.10046,2.91020,0.68092,0.57902,0.67231,0.56862,2.20865,0.41234,25.25043
2.18944,0.43267,-1.97574,2.46900,0.67944,0.52736,0.68051,0.51815,2.18944,0.43267,25.25027
2.17564,0.46751,-1.54812,2.95526,0.72297,0.58789,0.73258,0.59845,2.17564,0.46751,25.25089
2.15643,0.48784,-1.84308,2.52327,0.68879,0.55512,0.68427,0.54923,2.15643,0.48784,25.25041
2.12670,0.48858,-2.68562,0.48176,0.57658,0.31742,0.55707,0.27544,2.12670,0.48858,25.24894
2.09224,0.49451,-3.46321,0.39214,0.45835,0.27371,0.43770,0.26598,2.09224,0.49451,25.24847
2.05806,0.51033,-3.18674,1.09819,0.45835,0.27371,0.43770,0.26598,2.09224,0.49451,25.24847
2.03914,0.54055,-2.19616,2.55984,0.56598,0.54347,0.58618,0.57689,2.03914,0.54055,25.25005
2.02473,0.55581,-1.84528,1.86546,0.61670,0.49828,0.62675,0.49023,2.02473,0.55581,25.24989
1.99988,0.55157,-2.26339,0.79727,0.56746,0.36801,0.55925,0.34498,1.99988,0.55157,25.24912
1.98032,0.56192,-2.26789,0.92845,0.55239,0.36724,0.55027,0.36706,1.98032,0.56192,25.24914
1.96066,0.56242,-2.27860,0.41030,0.54170,0.30816,0.54015,0.29770,1.96066,0.56242,25.24892
1.93105,0.56310,-2.34897,-0.21989,0.52120,0.22761,0.51774,0.21337,1.93105,0.56310,25.24866
1.91127,0.56367,-2.16869,-0.45147,0.53146,0.18930,0.53338,0.18252,1.91127,0.56367,25.24868
1.89150,0.56424,-1.95363,0.11532,0.55030,0.24846,0.55387,0.25887,1.89150,0.56424,25.24890
1.88161,0.56453,-1.60026,-0.21134,0.58984,0.22015,0.59699,0.21513,1.88161,0.56453,25.24901
1.86184,0.56509,-1.94494,0.22599,0.58984,0.22015,0.59699,0.21513,1.88161,0.56453,25.24901
1.85196,0.56538,-1.30466,0.07440,0.61254,0.25572,0.62398,0.25386,1.85196,0.56538,25.24920
1.83727,0.57075,-1.33388,0.67130,0.61332,0.32428,0.61395,0.33633,1.83727,0.57075,25.24934
1.82258,0.57612,-1.39840,0.52708,0.60069,0.32007,0.59888,0.31928,1.82258,0.57612,25.24923
1.79744,0.56200,-2.23099,-0.92059,0.49453,0.14900,0.47583,0.11880,1.79744,0.56200,25.24838
1.78184,0.53761,-1.90033,-1.94496,0.51063,-0.00254,0.51345,-0.02928,1.78184,0.53761,25.24848
1.76129,0.50822,-2.09138,-2.53763,0.48370,-0.10370,0.47898,-0.12155,1.76129,0.50822,25.24840
1.74123,0.49891,-1.87916,-1.74898,0.49653,-0.03227,0.49878,-0.01966,1.74123,0.49891,25.24842
1.73135,0.49919,-1.50785,-0.66113,0.53722,0.10274,0.54444,0.12655,1.73135,0.49919,25.24866
1.71100,0.48000,-2.00065,-1.19411,0.47961,0.05511,0.46943,0.04670,1.71100,0.48000,25.24832
1.69603,0.47548,-1.62430,-0.96284,0.50844,0.07271,0.51353,0.07581,1.69603,0.47548,25.24850
1.68048,0.45120,-1.18820,-1.85873,0.55684,-0.03583,0.56537,-0.05498,1.68048,0.45120,25.24870
1.67060,0.45148,-1.11852,-1.14785,0.56843,0.02915,0.57046,0.04061,1.67060,0.45148,25.24872
1.66128,0.47154,-1.12421,1.23454,0.56611,0.31821,0.56625,0.36918,1.66128,0.47154,25.24921
1.63728,0.49697,-1.77490,2.30233,0.56611,0.31821,0.56625,0.36918,1.66128,0.47154,25.24921
1.62854,0.53680,-1.43211,3.61328,0.48268,0.49279,0.46891,0.52354,1.63728,0.49697,25.24936
1.62940,0.56646,-0.75637,3.52200,0.58706,0.71225,0.60365,0.71724,1.62940,0.56646,25.25083
1.62042,0.59626,-1.05953,2.91770,0.56130,0.65855,0.55850,0.64897,1.62042,0.59626,25.25027
1.60123,0.61661,-1.28151,2.30945,0.52506,0.58852,0.51994,0.57609,1.60123,0.61661,25.24977
1.59076,0.59713,-1.67433,-0.54787,0.47094,0.24470,0.46150,0.18401,1.59076,0.59713,25.24841
1.57099,0.59770,-1.72854,-0.88774,0.47094,0.24470,0.46150,0.18401,1.59076,0.59713,25.24841
1.56024,0.56833,-1.28628,-2.22734,0.49270,-0.02268,0.50033,-0.05395,1.56024,0.56833,25.24843
1.54978,0.54885,-1.04929,-2.22894,0.52241,-0.05659,0.52765,-0.06257,1.54978,0.54885,25.24854
1.53538,0.56411,-1.53416,0.30180,0.46624,0.23282,0.45659,0.28387,1.53538,0.56411,25.24857
1.51590,0.57457,-1.65653,1.04244,0.46624,0.23282,0.45659,0.28387,1.53538,0.56411,25.24857
1.51705,0.61411,-0.85699,3.15832,0.43670,0.36461,0.43196,0.38784,1.51590,0.57457,25.24875
1.48825,0.64463,-2.11389,3.39924,0.38301,0.72048,0.35959,0.73452,1.48825,0.64463,25.25003
1.47414,0.66978,-1.98348,2.79297,0.37158,0.67251,0.37079,0.66397,1.47414,0.66978,25.24968
1.44447,0.67064,-2.72516,0.76261,0.27432,0.43385,0.25745,0.39172,1.44447,0.67064,25.24830
1.43455,0.67084,-1.64196,0.15842,0.27432,0.43385,0.25745,0.39172,1.44447,0.67064,25.24830
1.41478,0.67142,-1.61895,-0.14106,0.39094,0.27947,0.39312,0.27069,1.41478,0.67142,25.24833
1.40432,0.65193,-1.15301,-1.18525,0.44197,0.14568,0.45101,0.12206,1.40432,0.65193,25.24830
1.40374,0.63216,-0.65109,-1.82910,0.50671,0.04486,0.51811,0.02706,1.40374,0.63216,25.24850
1.38431,0.64250,-1.29038,-0.15094,0.43631,0.22510,0.42409,0.25689,1.38431,0.64250,25.24840
1.37442,0.64279,-1.35448,-0.11802,0.41481,0.25600,0.41122,0.26143,1.37442,0.64279,25.24837
1.35465,0.64337,-2.07530,0.00789,0.32205,0.27522,0.30586,0.27860,1.35465,0.64337,25.24812
1.32536,0.65409,-2.73235,1.01862,0.22239,0.39741,0.20508,0.41896,1.32536,0.65409,25.24829
1.31122,0.67915,-1.85612,1.72541,0.30229,0.50561,0.31704,0.52467,1.31122,0.67915,25.24890
1.29596,0.66476,-1.37909,0.04277,0.36313,0.32448,0.37410,0.29250,1.29596,0.66476,25.24833
1.29063,0.64996,-0.99566,-1.30492,0.36313,0.32448,0.37410,0.29250,1.29596,0.66476,25.24833
1.27094,0.65051,-1.52556,-0.78751,0.41407,0.13804,0.42309,0.10514,1.29063,0.64996,25.24819
1.26556,0.63583,-1.22282,-0.99428,0.37758,0.14505,0.38179,0.14076,1.26556,0.63583,25.24810
1.26556,0.63583,-0.60683,-0.08117,0.45143,0.24564,0.46470,0.26337,1.26556,0.63583,25.24856
1.25059,0.63132,-0.97215,-0.30244,0.41532,0.23382,0.40910,0.23172,1.25059,0.63132,25.24831
1.24099,0.64150,-1.09409,0.55201,0.41532,0.23382,0.40910,0.23172,1.25059,0.63132,25.24831
1.23108,0.64171,-1.22887,-0.00144,0.37001,0.28514,0.36625,0.27662,1.23108,0.64171,25.24827
1.24131,0.65119,0.52587,0.29232,0.57071,0.31493,0.60656,0.32014,1.24131,0.65119,25.24927
1.24136,0.65108,0.73067,0.38112,0.62421,0.32949,0.63414,0.33202,1.24136,0.65108,25.24943
1.22638,0.64658,-0.89362,0.15841,0.44132,0.30460,0.40932,0.30019,1.22638,0.64658,25.24845
1.22638,0.64658,-1.54962,0.88675,0.33900,0.38401,0.32133,0.39800,1.22638,0.64658,25.24846
1.21240,0.67152,-0.39702,1.21972,0.33900,0.38401,0.32133,0.39800,1.22638,0.64658,25.24846
1.20701,0.65684,0.25199,-0.62246,0.53888,0.23626,0.55469,0.19974,1.20701,0.65684,25.24879
1.19654,0.63736,-0.73694,-1.58344,0.43546,0.08840,0.41721,0.06230,1.19654,0.63736,25.24814
1.17138,0.62327,-2.05449,-1.40460,0.26032,0.08146,0.22942,0.08024,1.17138,0.62327,25.24769
1.17138,0.62327,-1.20027,1.53419,0.26032,0.08146,0.22942,0.08024,1.17138,0.62327,25.24769
1.17255,0.66281,-0.64063,1.29091,0.40657,0.45280,0.42046,0.45927,1.17255,0.66281,25.24895
1.17269,0.66269,-0.16582,0.34095,0.47207,0.34984,0.48401,0.33164,1.17269,0.66269,25.24878
1.14871,0.68814,-1.54984,1.51848,0.31511,0.47815,0.28795,0.50076,1.14871,0.68814,25.24874
1.14928,0.70783,-0.93329,2.20101,0.36216,0.58254,0.37146,0.60090,1.14928,0.70783,25.24938
1.15526,0.74229,0.42395,3.03009,0.36216,0.58254,0.37146,0.60090,1.14928,0.70783,25.24938
1.17053,0.75667,1.07772,2.04697,0.63120,0.61696,0.65144,0.60123,1.17053,0.75667,25.25047
1.17622,0.78124,0.90390,2.39169,0.62917,0.65204,0.63084,0.65811,1.17622,0.78124,25.25064
1.16692,0.80130,-0.69365,2.23283,0.44309,0.64652,0.41154,0.64548,1.16692,0.80130,25.24971
1.16692,0.80130,-0.79185,1.01290,0.40397,0.50644,0.39775,0.48167,1.16692,0.80130,25.24896
1.15615,0.77194,-0.63122,-1.92951,0.41249,0.13877,0.41400,0.07388,1.15615,0.77194,25.24814
1.16012,0.73709,-0.50389,-3.10246,0.42975,-0.06306,0.43282,-0.09867,1.16012,0.73709,25.24822
1.14462,0.71280,-0.97376,-2.58193,0.37303,-0.04282,0.36301,-0.03925,1.14462,0.71280,25.24797
1.13983,0.71790,-0.80991,-0.90941,0.38146,0.15301,0.38304,0.18756,1.13983,0.71790,25.24816
1.11502,0.71360,-2.02890,0.22578,0.23448,0.31039,0.20872,0.33816,1.11502,0.71360,25.24807
1.11502,0.71360,-0.50854,0.39938,0.38599,0.35382,0.41312,0.36146,1.11502,0.71360,25.24862
1.09043,0.71921,-1.51870,0.54049,0.28438,0.37850,0.26674,0.38284,1.09043,0.71921,25.24830
1.07703,0.76413,-1.51245,3.05215,0.26494,0.68539,0.26259,0.73947,1.07703,0.76413,25.24982
1.07703,0.76413,-0.53668,1.16608,0.37341,0.51612,0.39324,0.48621,1.07703,0.76413,25.24896
1.07792,0.79379,-0.09418,2.22488,0.44052,0.62247,0.45376,0.64116,1.07792,0.79379,25.24983
1.06797,0.79418,-0.62091,1.31052,0.44052,0.62247,0.45376,0.64116,1.07792,0.79379,25.24983
1.06797,0.79418,-0.65497,0.62569,0.37487,0.44277,0.37327,0.42661,1.06797,0.79418,25.24869
1.06738,0.77441,-0.45195,-1.50163,0.39603,0.17896,0.39981,0.13240,1.06738,0.77441,25.24814
1.07187,0.75943,-0.46568,-1.47176,0.39929,0.13731,0.39991,0.12995,1.07187,0.75943,25.24814
1.07306,0.79897,0.27608,1.97487,0.48489,0.53901,0.50138,0.60982,1.07306,0.79897,25.24985
1.08302,0.79858,0.59648,0.87770,0.48489,0.53901,0.50138,0.60982,1.07306,0.79897,25.24985
1.06779,0.78403,-0.59724,-0.65420,0.40406,0.28390,0.38061,0.25036,1.06779,0.78403,25.24826
1.04808,0.78453,-1.69816,-0.60623,0.25108,0.26106,0.22419,0.25702,1.04808,0.78453,25.24791
1.04875,0.80421,-0.92099,0.84183,0.31709,0.43015,0.32926,0.45997,1.04875,0.80421,25.24869
1.05902,0.81378,0.45187,1.18984,0.48748,0.49876,0.51855,0.51080,1.05902,0.81378,25.24949
1.05902,0.81378,-1.17965,-0.00456,0.48748,0.49876,0.51855,0.51080,1.05902,0.81378,25.24949
1.03894,0.80450,-1.30638,-2.70212,0.32679,0.37270,0.29871,0.35044,1.05902,0.81378,25.24827
1.03985,0.83416,0.62809,3.36383,0.49513,0.69624,0.53558,0.81147,1.03985,0.83416,25.25108
1.05216,0.91294,0.91991,7.34066,0.56510,1.27718,0.58582,1.37916,1.05216,0.91294,25.25606
1.04707,0.90815,0.03956,2.35564,0.47323,0.79349,0.45874,0.70804,1.04707,0.90815,25.25019
1.05095,0.87340,0.08203,-2.25050,0.46572,0.18239,0.46440,0.07454,1.05095,0.87340,25.24831
1.05065,0.86351,-0.05495,-1.52084,0.44885,0.17039,0.44595,0.16826,1.05065,0.86351,25.24833
1.05186,0.90306,-0.09001,2.10901,0.44276,0.59745,0.44318,0.67273,1.05186,0.90306,25.24995
1.03208,0.90366,-1.04087,1.23335,0.32605,0.56178,0.30616,0.55544,1.03208,0.90366,25.24900
1.02212,0.90406,-1.33610,0.07187,0.27119,0.42398,0.26182,0.39964,1.02212,0.90406,25.24834
0.99064,0.84557,-2.45289,-3.81198,0.12393,-0.06150,0.09795,-0.14717,0.99064,0.84557,25.24758
0.98554,0.84078,-1.44407,-2.39869,0.12393,-0.06150,0.09795,-0.14717,0.99064,0.84557,25.24758
0.96098,0.84647,-1.87706,0.14288,0.17038,0.33049,0.16266,0.38435,0.96098,0.84647,25.24813
0.96486,0.81172,-0.36400,-1.98937,0.33781,0.12013,0.36737,0.08300,0.96486,0.81172,25.24800
0.95383,0.77240,-0.71490,-3.91010,0.31882,-0.14511,0.31556,-0.19191,0.95383,0.77240,25.24798
0.94705,0.70820,-0.94070,-5.67289,0.31882,-0.14511,0.31556,-0.19191,0.95383,0.77240,25.24798
0.93545,0.64902,-0.88305,-5.93759,0.28771,-0.40967,0.28266,-0.45633,0.94705,0.70820,25.24857
0.97411,0.61798,2.08964,-4.24345,0.63854,-0.33299,0.70130,-0.30325,0.97411,0.61798,25.24970
1.01365,0.61676,3.69489,-1.04388,0.88927,0.05704,0.93350,0.12584,1.01365,0.61676,25.25087
1.02293,0.59668,1.85012,-1.46444,0.71969,0.06018,0.68973,0.06072,1.02293,0.59668,25.24930
1.01814,0.60177,0.47852,-0.23017,0.71969,0.06018,0.68973,0.06072,1.02293,0.59668,25.24930
1.01752,0.58200,0.41206,-1.21242,0.50054,0.10552,0.49431,0.08824,1.01752,0.58200,25.24843
1.04055,0.52687,1.17985,-4.27399,0.59133,-0.27887,0.60786,-0.34666,1.04055,0.52687,25.24934
1.04982,0.50679,1.39375,-3.26575,0.63276,-0.22880,0.64027,-0.21993,1.04982,0.50679,25.24922
1.05912,0.48678,0.88980,-1.96818,0.58486,-0.08050,0.57639,-0.05433,1.05912,0.48678,25.24875
1.04982,0.50679,-0.15506,0.36421,0.45499,0.21534,0.43229,0.26752,1.04982,0.50679,25.24845
1.04024,0.51698,-0.56743,1.36087,0.38492,0.37722,0.37301,0.40576,1.04024,0.51698,25.24863
1.04055,0.52687,-0.37420,1.11733,0.39658,0.37733,0.39906,0.37732,1.04055,0.52687,25.24862
1.04062,0.52684,-0.63084,0.06578,0.36906,0.25730,0.36435,0.23610,1.04062,0.52684,25.24818
