-0.40140,-0.14000,0.20000,0.05000, , , , , , , 
1.60803,-1.58847,2.95000,0.09000,1.00554,-0.59376,1.06141,-0.62476,0.00,0.00,1.60803,-1.58847,25.25327
1.67243,-1.58491,3.57272,0.63694,1.12214,-0.57784,1.13090,-0.57675,0.00,0.00,1.63770,-1.58911,25.25363
1.75745,-1.54223,4.37292,2.06942,1.31265,-0.33595,1.31838,-0.32915,0.00,0.00,1.75745,-1.54223,25.25455
1.82740,-1.50432,3.29180,2.08571,1.19910,-0.31022,1.19499,-0.31170,0.00,0.00,1.82740,-1.50432,25.25332
1.88323,-1.45080,3.55927,3.44614,1.24458,-0.11650,1.25402,-0.09984,0.00,0.00,1.88323,-1.45080,25.25355
1.94934,-1.36829,3.54089,4.57551,1.27740,0.08532,1.27795,0.09130,0.00,0.00,1.94934,-1.36829,25.25377
2.03993,-1.29127,4.29047,3.90172,1.41993,0.03169,1.41907,0.02791,0.00,0.00,2.03993,-1.29127,25.25521
2.12104,-1.19415,3.81966,4.53824,1.39167,0.15766,1.38599,0.15593,0.00,0.00,2.12104,-1.19415,25.25494
2.19175,-1.12644,3.90091,2.62126,1.42263,-0.07066,1.42553,-0.08512,0.00,0.00,2.19175,-1.12644,25.25530
2.25426,-0.98893,2.57584,7.45539,1.27424,0.62973,1.26917,0.64644,0.00,0.00,2.25426,-0.98893,25.25522
2.29180,-0.85635,1.82852,6.97193,1.17666,0.62986,1.17923,0.63203,0.00,0.00,2.29180,-0.85635,25.25431
2.33876,-0.73399,2.03053,5.84636,1.22575,0.53359,1.22531,0.52361,0.00,0.00,2.33876,-0.73399,25.25426
2.36215,-0.56655,1.01345,8.44963,1.10010,0.95779,1.10509,0.96184,0.00,0.00,2.36215,-0.56655,25.25565
2.37507,-0.42836,0.35922,6.71192,1.03565,0.78505,1.03440,0.78107,0.00,0.00,2.37507,-0.42836,25.25388
2.36847,-0.27964,-1.35063,8.95074,0.82222,1.06155,0.81735,1.07786,0.00,0.00,2.36847,-0.27964,25.25445
2.32628,-0.17466,-2.65176,4.00552,0.58884,0.58370,0.58390,0.56367,0.00,0.00,2.32628,-0.17466,25.24999
2.28886,-0.07551,-1.40104,5.51201,0.70382,0.70469,0.71069,0.71293,0.00,0.00,2.28886,-0.07551,25.25134
2.25589,-0.00098,-1.91984,3.60642,0.64985,0.53490,0.64795,0.52901,0.00,0.00,2.25589,-0.00098,25.25014
2.22801,0.07858,-1.14547,5.21857,0.71944,0.69638,0.72519,0.70938,0.00,0.00,2.22801,0.07858,25.25140
2.15133,0.18949,-4.80423,3.65395,0.24422,0.69131,0.23137,0.67377,0.00,0.00,2.15133,0.18949,25.24941
2.11311,0.24970,-1.76449,3.19545,0.58764,0.55317,0.59439,0.55196,0.00,0.00,2.11311,0.24970,25.24998
2.05964,0.29531,-2.80362,2.25871,0.44223,0.44150,0.43983,0.43960,0.00,0.00,2.05964,0.29531,25.24895
1.99115,0.32618,-3.90929,2.08681,0.27315,0.39753,0.26807,0.40168,0.00,0.00,1.99115,0.32618,25.24836
1.92784,0.37186,-2.55505,2.24734,0.37812,0.46130,0.38591,0.46236,0.00,0.00,1.92784,0.37186,25.24885
1.84993,0.42319,-4.41049,3.13800,0.14649,0.57432,0.14058,0.58143,0.00,0.00,1.84993,0.42319,25.24883
1.78062,0.42482,-2.74306,-0.33818,0.29203,0.15263,0.29965,0.14379,0.00,0.00,1.78062,0.42482,25.24788
1.69227,0.45664,-4.28839,-0.34614,0.05637,0.23719,0.05743,0.22100,0.00,0.00,1.69227,0.45664,25.24766
1.61698,0.40351,-3.05486,-2.50855,0.18369,-0.19089,0.19071,-0.19401,0.00,0.00,1.61698,0.40351,25.24774
1.57178,0.36951,-2.19849,-1.97681,0.31491,-0.11339,0.31700,-0.11544,0.00,0.00,1.57178,0.36951,25.24790
1.53675,0.35553,-1.28752,-2.94316,0.41054,-0.14639,0.41567,-0.16749,0.00,0.00,1.53675,0.35553,25.24823
1.51096,0.31187,-1.33646,-0.53511,0.40369,-0.05937,0.40597,-0.03939,0.00,0.00,1.51096,0.31187,25.24810
1.47053,0.27309,-1.98454,-2.28086,0.32405,-0.18598,0.32118,-0.19197,0.00,0.00,1.47053,0.27309,25.24800
1.45076,0.27355,-0.51438,0.56515,0.45710,0.14484,0.46734,0.15540,0.00,0.00,1.45076,0.27355,25.24839
1.40617,0.26950,-2.00722,-0.15990,0.28109,0.10509,0.27940,0.10125,0.00,0.00,1.40617,0.26950,25.24780
1.40662,0.28928,-0.14001,0.70054,0.53230,0.22145,0.53679,0.22147,0.00,0.00,1.40662,0.28928,25.24875
1.36750,0.31008,-2.05462,1.47952,0.26968,0.31664,0.26588,0.32012,0.00,0.00,1.36750,0.31008,25.24813
1.34358,0.34525,-0.84809,1.34397,0.39538,0.34760,0.40100,0.34434,0.00,0.00,1.34358,0.34525,25.24853
1.33945,0.37986,-0.38776,2.43575,0.47405,0.44871,0.47696,0.45745,0.00,0.00,1.33945,0.37986,25.24914
1.34150,0.46884,1.28818,4.94790,0.65841,0.84145,0.67384,0.85151,0.00,0.00,1.34150,0.46884,25.25198
1.34838,0.55277,1.02926,5.07672,0.66324,0.89921,0.67082,0.90535,0.00,0.00,1.34838,0.55277,25.25232
1.33506,0.61747,-0.70395,3.92972,0.42896,0.75195,0.42998,0.75855,0.00,0.00,1.33506,0.61747,25.25038
1.32580,0.64748,0.21487,1.64549,0.53764,0.50679,0.54360,0.50167,0.00,0.00,1.32580,0.64748,25.24956
