-0.40000,-0.13000,-0.40000,-0.13000,0.15000,0.08000, , , , ,
0.06490,-0.31426,0.00,0.00,-0.45953,0.57641,0.00,0.00,-0.03108,-0.04671,-0.03378,-0.05077,0.06490,-0.31426,25.24747
0.04309,-0.31799,0.00,0.00,-1.31334,-0.48348,0.00,0.00,-0.14370,-0.17858,-0.15354,-0.19004,0.04309,-0.31799,25.24769
0.02131,-0.32170,0.00,0.00,-0.97542,-0.30577,0.00,0.00,-0.12032,-0.16924,-0.11831,-0.16843,0.02131,-0.32170,25.24762
0.02131,-0.32170,0.00,0.00,-0.44888,-0.43347,0.00,0.00,-0.05547,-0.18377,-0.04984,-0.18503,0.02131,-0.32170,25.24760
0.01514,-0.32500,0.00,0.00,-0.74301,-0.43749,0.00,0.00,-0.08773,-0.18662,-0.09056,-0.18687,0.01514,-0.32500,25.24763
0.00238,-0.31596,0.00,0.00,0.93900,0.31369,0.00,0.00,0.10616,-0.09369,0.12303,-0.08560,0.00238,-0.31596,25.24755
0.01801,-0.31553,0.00,0.00,-0.70751,-0.76832,0.00,0.00,-0.06950,-0.21550,-0.08480,-0.22609,0.01801,-0.31553,25.24768
-0.00049,-0.32542,0.00,0.00,-0.79568,-0.24630,0.00,0.00,-0.10090,-0.16645,-0.10366,-0.16219,-0.00049,-0.32542,25.24760
-0.00996,-0.32255,0.00,0.00,-1.17781,-0.49197,0.00,0.00,-0.15260,-0.19086,-0.15714,-0.19298,-0.00996,-0.32255,25.24770
-0.02803,-0.34808,0.00,0.00,-1.74807,-2.68009,0.00,0.00,-0.23159,-0.46390,-0.23889,-0.48762,-0.02803,-0.34808,25.24859
-0.04080,-0.33904,0.00,0.00,-1.50084,0.92529,0.00,0.00,-0.21304,-0.05121,-0.21143,-0.01533,-0.04080,-0.33904,25.24763
-0.04636,-0.34661,0.00,0.00,-1.70692,-1.18767,0.00,0.00,-0.23825,-0.27370,-0.24060,-0.29303,-0.04636,-0.34661,25.24801
-0.08566,-0.37664,0.00,0.00,-2.36172,-1.62166,0.00,0.00,-0.33305,-0.35445,-0.34162,-0.36145,-0.08566,-0.37664,25.24841
-0.09447,-0.38958,0.00,0.00,-0.72662,-1.44290,0.00,0.00,-0.14831,-0.34429,-0.13237,-0.34340,-0.09447,-0.38958,25.24798
-0.11009,-0.39031,0.00,0.00,-1.49739,0.24429,0.00,0.00,-0.23147,-0.14196,-0.23872,-0.12437,-0.11009,-0.39031,25.24774
-0.12303,-0.38153,0.00,0.00,-1.62458,0.99747,0.00,0.00,-0.25809,-0.03246,-0.26041,-0.02294,-0.12303,-0.38153,25.24772
-0.13255,-0.37884,0.00,0.00,-0.63023,1.30400,0.00,0.00,-0.14480,0.01395,-0.13495,0.01798,-0.13255,-0.37884,25.24753
-0.13326,-0.36321,0.00,0.00,-0.56402,1.55668,0.00,0.00,-0.12808,0.05363,-0.12663,0.05708,-0.13326,-0.36321,25.24753
-0.17131,-0.35250,0.00,0.00,-2.52268,0.02186,0.00,0.00,-0.37500,-0.12281,-0.39652,-0.13815,-0.17131,-0.35250,25.24814
-0.20273,-0.33079,0.00,0.00,-3.17754,1.94951,0.00,0.00,-0.48464,0.10161,-0.49421,0.12111,-0.20273,-0.33079,25.24846
