-0.43000,-0.15100,-0.43000,-0.15100,0.05000,0.02000, , , , ,
-0.11086,1.31596,0.00,0.00,-1.00641,1.71594,0.00,0.00,-0.19564,0.80847,-0.20066,0.82487,-0.11086,1.31596,25.25023
-0.11086,1.31596,0.00,0.00,0.12217,0.31601,0.00,0.00,-0.03255,0.61748,-0.02930,0.61354,-0.11086,1.31596,25.24891
-0.10099,1.31668,0.00,0.00,0.99781,0.31251,0.00,0.00,0.09828,0.61347,0.10123,0.61335,-0.10099,1.31668,25.24895
-0.10384,1.31207,0.00,0.00,0.37656,-0.56031,0.00,0.00,0.01233,0.47976,0.01223,0.47957,-0.10384,1.31207,25.24834
-0.10592,1.33169,0.00,0.00,0.06329,1.49485,0.00,0.00,-0.03502,0.79198,-0.03616,0.79827,-0.10592,1.33169,25.24991
-0.10262,1.34697,0.00,0.00,-0.31156,1.62467,0.00,0.00,-0.09005,0.82387,-0.09164,0.82444,-0.10262,1.34697,25.25010
-0.10477,1.36664,0.00,0.00,0.43563,2.43547,0.00,0.00,0.01851,0.95278,0.02087,0.95528,-0.10477,1.36664,25.25097
-0.09601,1.37754,0.00,0.00,0.74921,1.19062,0.00,0.00,0.07078,0.77574,0.07217,0.77206,-0.09601,1.37754,25.24977
-0.11787,1.39722,0.00,0.00,-1.93078,1.81095,0.00,0.00,-0.34169,0.87413,-0.34421,0.87413,-0.11787,1.39722,25.25085
-0.13623,1.41953,0.00,0.00,-1.93748,1.81250,0.00,0.00,-0.35113,0.88408,-0.35321,0.88395,-0.13623,1.41953,25.25094
-0.14338,1.43347,0.00,0.00,-1.12703,1.50078,0.00,0.00,-0.23422,0.84383,-0.23308,0.84291,-0.14338,1.43347,25.25040
-0.15602,1.45163,0.00,0.00,-1.12501,1.81172,0.00,0.00,-0.23691,0.89669,-0.23841,0.89764,-0.15602,1.45163,25.25077
-0.16723,1.45999,0.00,0.00,-1.06266,1.18906,0.00,0.00,-0.23246,0.80913,-0.23352,0.80725,-0.16723,1.45999,25.25017
